Study_ID,Author,Year,Source,StudyID,Effect_size_ID,Latitude,Longitude,Abs_lat,Region,Region2,Country,Duration_days,Duration,Shared_first_author,Factor,Stressor,Calcifier,BiologicalResponses,TrophicLevel,Trophic_level,DependentVariable,CalculatedUnit,Species,Phyla,Class,Type,LifeStage,share_organism,Nc,Ne,Xc,Xe,Sc,Se,yi,vi,Main_effect,variance,ci,lci,uci,int_direction,int_type
69,Small et al,2016,Fig 1a,"Small et al, 2016",431a,50.32,-4.56,50.32,Temperate,Temperate,Canada,35,long,Small,temp,OW,y,survival,top-predator,predator,survival,survival (%),Homarus gammarus,Arthropoda,Malacostraca,lobster,juvenile,Small et al_2016_Homarus gammarus,6,6,100,100,0.0024,0.0024,0,1.92E-10,0.057762527,0.003706274,0.048713486,0.009049041,0.106476013,NA,NA
69,Small et al,2016,Fig 1a,"Small et al, 2016",432a,50.32,-4.56,50.32,Temperate,Temperate,Canada,35,long,Small,pCO2+temp,interaction,y,survival,top-predator,predator,survival,survival (%),Homarus gammarus,Arthropoda,Malacostraca,lobster,juvenile,Small et al_2016_Homarus gammarus,6,6,100,94.705,0.0024,14.3785,0.12260829,0.017302887,0.12260829,0.017302887,0.105254272,0.017354018,0.227862562,neg,ant
69,Small et al,2016,Fig 2,"Small et al, 2016",433a,50.32,-4.56,50.32,Temperate,Temperate,Canada,35,long,Small,pCO2,OA,y,growth,top-predator,predator,growth,growth (%),Homarus gammarus,Arthropoda,Malacostraca,lobster,juvenile,Small et al_2016_Homarus gammarus,6,6,5.867,7.133,5.553,13.5555,0.195388473,0.751219466,-0.06570971,0.177799434,0.337400431,-0.403110141,0.271690721,NA,NA
69,Small et al,2016,Fig 2,"Small et al, 2016",434a,50.32,-4.56,50.32,Temperate,Temperate,Canada,35,long,Small,temp,OW,y,growth,top-predator,predator,growth,growth (%),Homarus gammarus,Arthropoda,Malacostraca,lobster,juvenile,Small et al_2016_Homarus gammarus,6,6,5.867,17.2,5.553,10.6136,1.075565954,0.21276668,0.890325772,0.261619271,0.409275089,0.481050683,1.299600861,NA,NA
69,Small et al,2016,Fig 2,"Small et al, 2016",435a,50.32,-4.56,50.32,Temperate,Temperate,Canada,35,long,Small,pCO2+temp,interaction,y,growth,top-predator,predator,growth,growth (%),Homarus gammarus,Arthropoda,Malacostraca,lobster,juvenile,Small et al_2016_Homarus gammarus,6,6,5.867,14.467,5.553,13.7171,-0.368427664,0.96451806,-0.368427664,0.96451806,0.785842709,-1.154270373,0.417415045,pos,add
69,Small et al,2016,Fig 3a,"Small et al, 2016",436a,50.32,-4.56,50.32,Temperate,Temperate,Canada,35,long,Small,pCO2,OA,y,metabolism,top-predator,predator,metabolism,O2 consumption,Homarus gammarus,Arthropoda,Malacostraca,lobster,juvenile,Small et al_2016_Homarus gammarus,6,6,0.1765,0.104,0.0813,0.0544,-0.528929977,0.080963871,-0.552344681,0.037120142,0.154164813,-0.706509494,-0.398179868,NA,NA
69,Small et al,2016,Fig 3a,"Small et al, 2016",437a,50.32,-4.56,50.32,Temperate,Temperate,Canada,35,long,Small,temp,OW,y,metabolism,top-predator,predator,metabolism,O2 consumption,Homarus gammarus,Arthropoda,Malacostraca,lobster,juvenile,Small et al_2016_Homarus gammarus,6,6,0.1765,0.262,0.0813,0.0833,0.395023627,0.052209821,-0.380558569,0.033806147,0.147122225,-0.527680794,-0.233436344,NA,NA
69,Small et al,2016,Fig 3a,"Small et al, 2016",438a,50.32,-4.56,50.32,Temperate,Temperate,Canada,35,long,Small,pCO2+temp,interaction,y,metabolism,top-predator,predator,metabolism,O2 consumption,Homarus gammarus,Arthropoda,Malacostraca,lobster,juvenile,Small et al_2016_Homarus gammarus,6,6,0.1765,0.1484,0.0813,0.0821,-0.039503196,0.148822801,-0.039503196,0.148822801,0.308684756,-0.348187952,0.26918156,neg,add
70,Compbell et al,2016,Fig 4,"Compbell et al, 2016",439a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2,OA,y,metabolism,primary producer,primary producer,metabolism,O2 consumption,Halimeda incrassata,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda incrassata,3,3,4.438,3.793,0.265,1.0895,-0.157046562,0.028690697,-0.086471508,0.018525684,0.154021933,-0.240493441,0.067550425,NA,NA
70,Compbell et al,2016,Fig 4,"Compbell et al, 2016",440a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,temp,OW,y,metabolism,primary producer,primary producer,metabolism,O2 consumption,Halimeda incrassata,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda incrassata,3,3,4.438,4.821,0.265,0.3984,0.082777551,0.003464863,-0.145487335,0.016436185,0.145076127,-0.290563462,-0.000411208,NA,NA
70,Compbell et al,2016,Fig 4,"Compbell et al, 2016",441a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2+temp,interaction,y,metabolism,primary producer,primary producer,metabolism,O2 consumption,Halimeda incrassata,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda incrassata,3,3,4.438,4.699,0.265,1.6212,0.131414907,0.070644271,0.131414907,0.070644271,0.300769586,-0.169354679,0.432184493,neg,add
70,Compbell et al,2016,Fig 4,"Compbell et al, 2016",442a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2,OA,y,metabolism,primary producer,primary producer,metabolism,O2 consumption,Halimeda simulans,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda simulans,3,3,5.758,5.005,1.1709,2.0473,-0.140152779,0.069558219,-0.019104051,0.015207052,0.139546182,-0.158650233,0.120442131,NA,NA
70,Compbell et al,2016,Fig 4,"Compbell et al, 2016",443a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,temp,OW,y,metabolism,primary producer,primary producer,metabolism,O2 consumption,Halimeda simulans,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda simulans,3,3,5.758,5.604,1.1709,0.239,-0.027109564,0.01439028,-0.087398431,0.016391836,0.144880269,-0.2322787,0.057481838,NA,NA
70,Compbell et al,2016,Fig 4,"Compbell et al, 2016",444a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2+temp,interaction,y,metabolism,primary producer,primary producer,metabolism,O2 consumption,Halimeda simulans,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda simulans,3,3,5.758,6.142,1.1709,0.3204,0.231822573,0.071071583,0.231822573,0.071071583,0.30167786,-0.069855287,0.533500433,neg,add
70,Compbell et al,2016,Fig 4,"Compbell et al, 2016",445a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2,OA,y,metabolism,primary producer,primary producer,metabolism,O2 consumption,Halimeda opuntia,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda opuntia,3,3,5.911,5.7735,0.239,0.1853,-0.023536539,0.000888306,-0.00122562,0.000412625,0.022986519,-0.024212139,0.021760899,NA,NA
70,Compbell et al,2016,Fig 4,"Compbell et al, 2016",446a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,temp,OW,y,metabolism,primary producer,primary producer,metabolism,O2 consumption,Halimeda opuntia,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda opuntia,3,3,5.911,5.927,0.239,0.1074,0.002703161,0.000654395,-0.024724967,0.00041328,0.023004756,-0.047729723,-0.001720211,NA,NA
70,Compbell et al,2016,Fig 4,"Compbell et al, 2016",447a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2+temp,interaction,y,metabolism,primary producer,primary producer,metabolism,O2 consumption,Halimeda opuntia,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda opuntia,3,3,5.911,6.05,0.239,0.265,0.044076629,0.001637285,0.044076629,0.001637285,0.045788623,-0.001711994,0.089865252,neg,add
70,Compbell et al,2016,Fig 5,"Compbell et al, 2016",448a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2,OA,y,calcification,primary producer,primary producer,calcification,mg CaCO3 day-1,Halimeda simulans,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda simulans,3,3,4.087,1.696,1.1295,2.1084,-0.879538667,0.540608276,-0.670711332,0.172689331,0.470249343,-1.140960675,-0.200461989,NA,NA
70,Compbell et al,2016,Fig 5,"Compbell et al, 2016",449a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,temp,OW,y,calcification,primary producer,primary producer,calcification,mg CaCO3 day-1,Halimeda simulans,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda simulans,3,3,4.087,5.521,1.1295,2.1096,0.300747799,0.074127033,0.412758751,0.105101762,0.366860068,0.045898683,0.779618819,NA,NA
70,Compbell et al,2016,Fig 5,"Compbell et al, 2016",450a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2+temp,interaction,y,calcification,primary producer,primary producer,calcification,mg CaCO3 day-1,Halimeda simulans,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda simulans,3,3,4.087,3.217,1.1295,2.5617,0.339428912,0.800641317,0.339428912,0.800641317,1.012545256,-0.673116344,1.351974168,neg,add
70,Compbell et al,2016,Fig 5,"Compbell et al, 2016",451a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2,OA,y,calcification,primary producer,primary producer,calcification,mg CaCO3 day-1,Halimeda opuntia,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda opuntia,3,3,10.957,6.13,1.3545,2.3348,-0.580783771,0.053450692,-0.382663536,0.020369662,0.161505514,-0.54416905,-0.221158022,NA,NA
70,Compbell et al,2016,Fig 5,"Compbell et al, 2016",452a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,temp,OW,y,calcification,primary producer,primary producer,calcification,mg CaCO3 day-1,Halimeda opuntia,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda opuntia,3,3,10.957,12.565,1.3545,3.1627,0.13693665,0.026212761,0.274219113,0.018064393,0.152092266,0.122126847,0.426311379,NA,NA
70,Compbell et al,2016,Fig 5,"Compbell et al, 2016",453a,25.02,-80.49,25.02,Temperate,Sub-tropical,USA,28,short,Compbell,pCO2+temp,interaction,y,calcification,primary producer,primary producer,calcification,mg CaCO3 day-1,Halimeda opuntia,Chlorophyta,Ulvophyceae,macroalgae,NA,Compbell et al_2016_Halimeda opuntia,3,3,10.957,9.913,1.3545,2.1841,0.343715628,0.090750824,0.343715628,0.090750824,0.340895079,0.002820549,0.684610707,neg,ant
71,Li Shiguo et al,2016,Fig 2a,"Li Shiguo et al, 2016",454a,20.24,110,20.24,Tropic,Tropical,China,60,long,Li Shiguo,pCO2,OA,y,calcification,herbivore,herbivore,calcification,??mol CaCO3 g-1 day-1,Pinctada fucata,Mollusca,Bivalvia,oyster,adult,Li et al_2016_Pinctada fucata,3,3,22.875,2.857,4.464,0.268,-2.080272488,0.015627294,-0.856743642,0.010517008,0.116049038,-0.97279268,-0.740694604,NA,NA
71,Li Shiguo et al,2016,Fig 2a,"Li Shiguo et al, 2016",455a,20.24,110,20.24,Tropic,Tropical,China,60,long,Li Shiguo,temp,OW,y,calcification,herbivore,herbivore,calcification,??mol CaCO3 g-1 day-1,Pinctada fucata,Mollusca,Bivalvia,oyster,adult,Li et al_2016_Pinctada fucata,3,3,22.875,26.338,4.464,2.232,0.140968152,0.015088063,0.544918359,0.012470672,0.126368949,0.41854941,0.671287308,NA,NA
71,Li Shiguo et al,2016,Fig 2a,"Li Shiguo et al, 2016",456a,20.24,110,20.24,Tropic,Tropical,China,60,long,Li Shiguo,pCO2+temp,interaction,y,calcification,herbivore,herbivore,calcification,??mol CaCO3 g-1 day-1,Pinctada fucata,Mollusca,Bivalvia,oyster,adult,Li et al_2016_Pinctada fucata,3,3,22.875,18.036,4.464,3.035,1.701629485,0.027459946,1.701629485,0.027459946,0.187519002,1.514110483,1.889148487,neg,ant
72,Schram et al,2016,Fig 2a,"Schram et al, 2016",457a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,pCO2,OA,y,growth,herbivore,herbivore,growth,?? wet weight %,Nacella concinna,Mollusca,Gastropoda,limpet,adult,Schram et al_2016_Nacella concinna,18,18,4.638,11.831,2.762,3.022,0.936439966,0.02332685,0.469517721,0.005253161,0.033483448,0.436034273,0.503001169,NA,NA
72,Schram et al,2016,Fig 2a,"Schram et al, 2016",458a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,temp,OW,y,growth,herbivore,herbivore,growth,?? wet weight %,Nacella concinna,Mollusca,Gastropoda,limpet,adult,Schram et al_2016_Nacella concinna,18,18,4.638,7.713,2.762,1.199,0.508623978,0.021044653,-0.052031796,0.004798904,0.032003012,-0.084034808,-0.020028784,NA,NA
72,Schram et al,2016,Fig 2a,"Schram et al, 2016",459a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,pCO2+temp,interaction,y,growth,herbivore,herbivore,growth,?? wet weight %,Nacella concinna,Mollusca,Gastropoda,limpet,adult,Schram et al_2016_Nacella concinna,18,18,4.638,7.921,2.762,2.138,-0.909829723,0.028716828,-0.909829723,0.028716828,0.078286712,-0.988116435,-0.831543011,pos,ant
72,Schram et al,2016,Fig 2b,"Schram et al, 2016",460a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,pCO2,OA,y,calcification,herbivore,herbivore,calcification,?? bouyant weight %,Nacella concinna,Mollusca,Gastropoda,limpet,adult,Schram et al_2016_Nacella concinna,18,18,2.2105,1.2237,1.1445,0.5523,-0.591339678,0.026209763,-0.576391419,0.017595684,0.061280584,-0.637672003,-0.515110835,NA,NA
72,Schram et al,2016,Fig 2b,"Schram et al, 2016",461a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,temp,OW,y,calcification,herbivore,herbivore,calcification,?? bouyant weight %,Nacella concinna,Mollusca,Gastropoda,limpet,adult,Schram et al_2016_Nacella concinna,18,18,2.2105,1.9342,1.1445,0.9598,-0.13352493,0.028572862,-0.122090974,0.01740718,0.060951448,-0.183042422,-0.061139526,NA,NA
72,Schram et al,2016,Fig 2b,"Schram et al, 2016",462a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,pCO2+temp,interaction,y,calcification,herbivore,herbivore,calcification,?? bouyant weight %,Nacella concinna,Mollusca,Gastropoda,limpet,adult,Schram et al_2016_Nacella concinna,18,18,2.2105,1.1053,1.1445,0.8417,0.031762665,0.072106523,0.031762665,0.072106523,0.12405295,-0.092290285,0.155815615,neg,add
72,Schram et al,2016,Fig 3a,"Schram et al, 2016",463a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,pCO2,OA,y,growth,herbivore,herbivore,calcification,?? wet weight %,Margarella antarctica,Mollusca,Gastropoda,snail,adult,Schram et al_2016_Margarella antarctica,18,18,4.413,7.368,1.538,1.457,0.512591569,0.008920395,0.212169566,0.004307503,0.030320238,0.181849328,0.242489804,NA,NA
72,Schram et al,2016,Fig 3a,"Schram et al, 2016",464a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,temp,OW,y,growth,herbivore,herbivore,calcification,?? wet weight %,Margarella antarctica,Mollusca,Gastropoda,snail,adult,Schram et al_2016_Margarella antarctica,18,18,4.413,4.493,1.538,0.77,0.0179659,0.008379641,-0.370189406,0.004606892,0.031356229,-0.401545635,-0.338833177,NA,NA
72,Schram et al,2016,Fig 3a,"Schram et al, 2016",465a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,pCO2+temp,interaction,y,growth,herbivore,herbivore,calcification,?? wet weight %,Margarella antarctica,Mollusca,Gastropoda,snail,adult,Schram et al_2016_Margarella antarctica,18,18,4.413,3.643,1.538,1.66,-0.722304681,0.022087284,-0.722304681,0.022087284,0.068657973,-0.790962654,-0.653646708,pos,ant
72,Schram et al,2016,Fig 3b,"Schram et al, 2016",466a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,pCO2,OA,y,calcification,herbivore,herbivore,calcification,?? bouyant weight %,Margarella antarctica,Mollusca,Gastropoda,snail,adult,Schram et al_2016_Margarella antarctica,18,18,5.746,4.342,2.192,3.158,-0.280168889,0.037473091,-0.589355405,0.023980727,0.071540339,-0.660895744,-0.517815066,NA,NA
72,Schram et al,2016,Fig 3b,"Schram et al, 2016",467a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,temp,OW,y,calcification,herbivore,herbivore,calcification,?? bouyant weight %,Margarella antarctica,Mollusca,Gastropoda,snail,adult,Schram et al_2016_Margarella antarctica,18,18,5.746,5.482,2.192,1.842,-0.047033963,0.014357277,-0.3142003,0.015886464,0.05822821,-0.37242851,-0.25597209,NA,NA
72,Schram et al,2016,Fig 3b,"Schram et al, 2016",468a,-64.46,-64.03,64.46,Temperate,Temperate,USA_Antarctic,42,long,Schram,pCO2+temp,interaction,y,calcification,herbivore,herbivore,calcification,?? bouyant weight %,Margarella antarctica,Mollusca,Gastropoda,snail,adult,Schram et al_2016_Margarella antarctica,18,18,5.746,1.886,2.192,2.061,-0.786842925,0.110089181,-0.786842925,0.110089181,0.153282346,-0.940125271,-0.633560579,neg,syn
73,Navarro et al,2016,Fig 3b,"Navarro et al, 2016",469a,-41.67,-73.03,41.67,Temperate,Temperate,Chile,80,long,Navarro,pCO2,OA,y,metabolism,herbivore,herbivore,metabolism,O2 uptake,Mytilus chilensis,Mollusca,Bivalvia,mussel,juvenile,Navarro et al_2016_Mytilus chilensis,4,4,78.351,60.619,11.96,9.48,-0.256590357,0.011939426,-0.242880817,0.005186813,0.070579141,-0.313459958,-0.172301676,NA,NA
73,Navarro et al,2016,Fig 3b,"Navarro et al, 2016",470a,-41.67,-73.03,41.67,Temperate,Temperate,Chile,80,long,Navarro,temp,OW,y,metabolism,herbivore,herbivore,metabolism,O2 uptake,Mytilus chilensis,Mollusca,Bivalvia,mussel,juvenile,Navarro et al_2016_Mytilus chilensis,4,4,78.351,74.639,11.96,11.94,-0.048535573,0.012222832,0.03626904,0.005461118,0.07242139,-0.03615235,0.10869043,NA,NA
73,Navarro et al,2016,Fig 3b,"Navarro et al, 2016",471a,-41.67,-73.03,41.67,Temperate,Temperate,Chile,80,long,Navarro,pCO2+temp,interaction,y,metabolism,herbivore,herbivore,metabolism,O2 uptake,Mytilus chilensis,Mollusca,Bivalvia,mussel,juvenile,Navarro et al_2016_Mytilus chilensis,4,4,78.351,59.381,11.96,5.76,0.027901508,0.02068931,0.027901508,0.02068931,0.140961035,-0.113059527,0.168862543,neg,add
74,Lagos et al,2016,Fig 4a,"Lagos et al, 2016",472a,-30.25,-71.56,30.25,Temperate,Sub-tropical,Chile,18,short,Lagos,pH,OA,y,growth,herbivore,herbivore,growth,growth rate,Argopecten purpuratus,Mollusca,Bivalvia,scallop,juvenile,Lagos et al_2016_Argopecten purpuratus,5,5,0.109,0.068,0.0246,0.0201,-0.471840177,0.027661502,-0.201685924,0.006689287,0.071690397,-0.273376321,-0.129995527,NA,NA
74,Lagos et al,2016,Fig 4a,"Lagos et al, 2016",473a,-30.25,-71.56,30.25,Temperate,Sub-tropical,Chile,18,short,Lagos,temp,OW,y,growth,herbivore,herbivore,growth,growth rate,Argopecten purpuratus,Mollusca,Bivalvia,scallop,juvenile,Lagos et al_2016_Argopecten purpuratus,5,5,0.109,0.11,0.0246,0.0112,0.009132484,0.01226041,0.222012969,0.007691352,0.076872749,0.14514022,0.298885718,NA,NA
74,Lagos et al,2016,Fig 4a,"Lagos et al, 2016",474a,-30.25,-71.56,30.25,Temperate,Sub-tropical,Chile,18,short,Lagos,pH+temp,interaction,y,growth,herbivore,herbivore,growth,growth rate,Argopecten purpuratus,Mollusca,Bivalvia,scallop,juvenile,Lagos et al_2016_Argopecten purpuratus,5,5,0.109,0.111,0.0246,0.0134,0.480890013,0.032649589,0.480890013,0.032649589,0.158383497,0.322506516,0.63927351,neg,ant
74,Lagos et al,2016,Fig 5a,"Lagos et al, 2016",475a,-30.25,-71.56,30.25,Temperate,Sub-tropical,Chile,18,short,Lagos,pH,OA,y,calcification,herbivore,herbivore,calcification,net calcification rate (g-1 day-1),Argopecten purpuratus,Mollusca,Bivalvia,scallop,juvenile,Lagos et al_2016_Argopecten purpuratus,5,5,0.0091,0.017,0.0076,0.0045,0.624938931,0.153513901,0.143287568,0.013565653,0.102091932,0.041195636,0.2453795,NA,NA
74,Lagos et al,2016,Fig 5a,"Lagos et al, 2016",476a,-30.25,-71.56,30.25,Temperate,Sub-tropical,Chile,18,short,Lagos,temp,OW,y,calcification,herbivore,herbivore,calcification,net calcification rate (g-1 day-1),Argopecten purpuratus,Mollusca,Bivalvia,scallop,juvenile,Lagos et al_2016_Argopecten purpuratus,5,5,0.0091,0.0266,0.0076,0.0034,1.072636802,0.142767628,0.66596104,0.023997665,0.135786177,0.530174863,0.801747217,NA,NA
74,Lagos et al,2016,Fig 5a,"Lagos et al, 2016",477a,-30.25,-71.56,30.25,Temperate,Sub-tropical,Chile,18,short,Lagos,pH+temp,interaction,y,calcification,herbivore,herbivore,calcification,net calcification rate (g-1 day-1),Argopecten purpuratus,Mollusca,Bivalvia,scallop,juvenile,Lagos et al_2016_Argopecten purpuratus,5,5,0.0091,0.0242,0.0076,0.0016,-0.719497513,0.157655726,-0.719497513,0.157655726,0.348037422,-1.067534935,-0.371460091,pos,ant
75,Schoenrock,2016,Fig 1,"Schoenrock, 2016",478a,-64.46,-64.02,64.46,Temperate,Temperate,USA_Antarctic,47,long,Schoenrock,pH,OA,n,growth,primary producer,primary producer,growth,growth (%),Hildenbrandia sp.,Rhodophyta,Florideophyceae,microalgae,NA,Schoenrock_2016_Hildenbrandia sp.,18,18,0.26,0.316,0.6406,0.5558,0.195060583,0.50911828,-0.139921191,0.328417862,0.264748314,-0.404669505,0.124827123,NA,NA
75,Schoenrock,2016,Fig 1,"Schoenrock, 2016",479a,-64.46,-64.02,64.46,Temperate,Temperate,USA_Antarctic,47,long,Schoenrock,temp,OW,n,growth,primary producer,primary producer,growth,growth (%),Hildenbrandia sp.,Rhodophyta,Florideophyceae,microalgae,NA,Schoenrock_2016_Hildenbrandia sp.,18,18,0.26,0.368,0.6406,0.9079,0.347401307,0.675400934,0.037483093,0.329304094,0.265105284,-0.227622191,0.302588377,NA,NA
